time_stamp, c_x, c_y, c_z, v1_x, v1_y, v1_z, ..., c_xx, c_yy, c_zz
1585296684.358829000, 1.32207, 3.96932, 0.0532662, 1.82065, 3.8812, -0.268676, 1.34389, 3.94642, 0.652432, 0.801664, 4.08035, -0.223957, 1.35359, 4.12947, 0.05824
1585296684.458959000, 1.38737, 3.95684, 0.0438199, 1.88291, 3.84903, -0.276828, 1.40998, 3.94737, 0.643319, 0.869214, 4.07414, -0.235031, 1.42282, 4.11625, 0.0450015
1585296684.558984000, 1.44762, 3.94119, -0.00378158, 1.93945, 3.83028, -0.329061, 1.47602, 3.93254, 0.595483, 0.927398, 4.06077, -0.277767, 1.48391, 4.10041, -0.00320125
1585296684.659073000, 1.52653, 3.9136, -0.0197684, 2.01953, 3.78288, -0.335768, 1.54562, 3.91291, 0.579927, 1.01442, 4.04501, -0.303465, 1.5677, 4.07162, -0.0208977
1585296684.759198000, 1.6098, 3.87305, -0.0261794, 2.10268, 3.73449, -0.339019, 1.62445, 3.87, 0.573634, 1.10227, 4.01467, -0.313154, 1.65383, 4.0303, -0.0264549
1585296684.859252000, 1.70158, 3.82825, -0.0279018, 2.19456, 3.6755, -0.3339, 1.70854, 3.82725, 0.572057, 1.20163, 3.98199, -0.321863, 1.74974, 3.98428, -0.028202
1585296684.959384000, 1.79806, 3.77524, -0.027566, 2.28957, 3.60848, -0.328566, 1.79984, 3.7769, 0.572429, 1.30476, 3.94035, -0.326561, 1.8502, 3.92999, -0.0281467
1585296685.059429000, 1.90395, 3.71543, -0.0252269, 2.39305, 3.53227, -0.320576, 1.90019, 3.72068, 0.574738, 1.41861, 3.89335, -0.329843, 1.9607, 3.86855, -0.0262105
1585296685.159545000, 2.00755, 3.65765, -0.0260002, 2.49237, 3.46328, -0.321255, 2.00371, 3.66278, 0.573966, 1.52657, 3.84689, -0.330711, 2.06784, 3.80941, -0.0269118
1585296685.259619000, 2.10607, 3.60349, -0.0263954, 2.5857, 3.39639, -0.321455, 2.10196, 3.60833, 0.573571, 1.63054, 3.80574, -0.331302, 2.1704, 3.75358, -0.0271658
1585296685.359708000, 2.20522, 3.54966, -0.024743, 2.67652, 3.32911, -0.323475, 2.20619, 3.55521, 0.575231, 1.73297, 3.76467, -0.325984, 2.27367, 3.69792, -0.0262229
1585296685.459803000, 2.31591, 3.4805, -0.0139942, 2.77838, 3.24353, -0.313921, 2.31903, 3.48683, 0.585964, 1.85031, 3.71115, -0.314026, 2.38938, 3.62632, -0.015914
1585296685.559812000, 2.43015, 3.39956, -0.00666135, 2.88567, 3.15354, -0.30993, 2.43552, 3.40157, 0.593311, 1.96926, 3.64359, -0.303365, 2.50715, 3.54357, -0.00783113
